rep000_seed0000	CFF000428	CFF003956	CFF001018	CFF000659	CFF000637	CFF006553	CFF000083	CFF035066	CFF001189	CFF001406	CFF000670	CFF000672	CFF001027	CFF001499	CFF000209	CFF001554	CFF000256	CFF000558	CFF009478	CFF000237	CFF000474	CFF000079	CFF000737	CFF115363	CFF000022	CFF001975	CFF000810	CFF000424	CFF000605	CFF057668	CFF006988	CFF001201	CFF000503	CFF001323	CFF000427	CFF000062	CFF001929	CFF010002	CFF000500	CFF000063	CFF000072	CFF001243	CFF000228	CFF000330	CFF001254	CFF000331	CFF000437	CFF000610	CFF001141	CFF000322	CFF000319	CFF000379	CFF001257	CFF002337	CFF000451	CFF000899	CFF000575	CFF002295	CFF000044	CFF000452	CFF000274	CFF002891	CFF000013	CFF000622	CFF000752	CFF003996	CFF000523	CFF000621	CFF029952	CFF016868	CFF005943	CFF000624	CFF000178
rep886_seed2911	FAM009253	FAM004797	FAM010961	FAM004967	FAM010228	FAM006305	FAM005889	FAM000943	FAM001750	FAM005503	FAM006769	FAM001501	FAM008448	FAM001363	FAM009932	FAM000681	FAM004740	FAM000203	FAM009107	FAM006207	FAM002419	FAM003096	FAM009144	FAM003160	FAM010717	FAM000861	FAM003492	FAM012062	FAM008712	FAM014121	FAM004814	FAM002729	FAM006446	FAM013871	FAM005210	FAM003824	FAM002971	FAM005747	FAM004697	FAM000919	FAM002563	FAM006861	FAM003269	FAM001524	FAM002749	FAM002832	FAM004924	FAM014646	FAM003919	FAM008327	FAM000420	FAM000954	FAM003706	FAM005874	FAM003993	FAM000649	FAM004011	FAM001065	FAM006859	FAM004181	FAM006363	FAM000350	FAM009013	FAM014576	FAM007102	FAM003825	FAM004827	FAM006415	FAM136471	FAM071484	FAM030985	FAM032625	FAM019373
rep887_seed2912	FAM000914	FAM000774	FAM011273	FAM002682	FAM000987	FAM002874	FAM004434	FAM003611	FAM003058	FAM006042	FAM002820	FAM004901	FAM000793	FAM013921	FAM001731	FAM001605	FAM012285	FAM001892	FAM002316	FAM008420	FAM010394	FAM002619	FAM002070	FAM009528	FAM003665	FAM000110	FAM004102	FAM002328	FAM010327	FAM000998	FAM003372	FAM003226	FAM013497	FAM001213	FAM003989	FAM009023	FAM004208	FAM001712	FAM004034	FAM006006	FAM010676	FAM001351	FAM001511	FAM013071	FAM000198	FAM010466	FAM003715	FAM003550	FAM001667	FAM000522	FAM009045	FAM003231	FAM001595	FAM007273	FAM007173	FAM000372	FAM001981	FAM000739	FAM006182	FAM003032	FAM005312	FAM003162	FAM003538	FAM007403	FAM009849	FAM012282	FAM012676	FAM011533	FAM110505	FAM061719	FAM030063	FAM041532	FAM016634
rep888_seed2913	FAM003683	FAM007690	FAM000339	FAM013649	FAM005775	FAM002394	FAM000179	FAM010875	FAM005666	FAM005170	FAM006539	FAM003538	FAM011975	FAM012259	FAM012852	FAM012978	FAM003673	FAM005300	FAM005659	FAM002183	FAM004156	FAM003325	FAM009343	FAM006603	FAM005652	FAM011796	FAM003499	FAM009484	FAM002169	FAM006406	FAM002906	FAM007204	FAM005252	FAM001708	FAM000834	FAM009687	FAM005549	FAM005367	FAM009006	FAM006138	FAM000819	FAM004913	FAM007005	FAM000220	FAM010650	FAM002642	FAM003326	FAM001031	FAM002370	FAM010434	FAM005798	FAM003394	FAM007475	FAM002038	FAM000947	FAM000536	FAM005625	FAM006718	FAM002448	FAM003557	FAM002616	FAM002982	FAM004479	FAM012810	FAM013842	FAM014653	FAM007409	FAM008679	FAM128493	FAM059149	FAM030946	FAM039939	FAM020813
rep889_seed2914	FAM011838	FAM012771	FAM002461	FAM007829	FAM012515	FAM006835	FAM011524	FAM000921	FAM003626	FAM010443	FAM001996	FAM008512	FAM002952	FAM002252	FAM008135	FAM002150	FAM000708	FAM003715	FAM000653	FAM002655	FAM005877	FAM004950	FAM006513	FAM002316	FAM009955	FAM001853	FAM003816	FAM007648	FAM010472	FAM009518	FAM005503	FAM003069	FAM001291	FAM003817	FAM006849	FAM000522	FAM000597	FAM006756	FAM000974	FAM009628	FAM002741	FAM000210	FAM002452	FAM002465	FAM011755	FAM001427	FAM004302	FAM004238	FAM012866	FAM007974	FAM006064	FAM000891	FAM006672	FAM003428	FAM000662	FAM010716	FAM006234	FAM001490	FAM006846	FAM001208	FAM009810	FAM008592	FAM006802	FAM011380	FAM006855	FAM014290	FAM006140	FAM004248	FAM141181	FAM062707	FAM037384	FAM041988	FAM019508
rep890_seed2915	FAM013457	FAM007668	FAM007884	FAM000901	FAM007312	FAM009710	FAM001628	FAM000701	FAM001361	FAM008322	FAM002506	FAM012524	FAM011090	FAM000200	FAM003260	FAM001465	FAM003023	FAM000005	FAM004616	FAM004578	FAM009544	FAM010375	FAM006305	FAM000591	FAM004115	FAM008160	FAM009356	FAM001266	FAM003518	FAM011563	FAM005738	FAM000107	FAM002786	FAM003487	FAM001921	FAM002984	FAM002669	FAM006002	FAM003194	FAM002483	FAM001533	FAM005643	FAM000975	FAM002963	FAM002541	FAM000713	FAM001936	FAM004478	FAM003228	FAM007054	FAM011019	FAM005742	FAM000016	FAM002165	FAM000678	FAM003435	FAM003340	FAM002846	FAM000955	FAM003190	FAM001709	FAM002941	FAM000380	FAM008682	FAM012654	FAM008678	FAM005815	FAM009262	FAM107892	FAM058394	FAM038346	FAM041073	FAM023875
rep891_seed2916	FAM009069	FAM001676	FAM004246	FAM007188	FAM003450	FAM001098	FAM003064	FAM011977	FAM004018	FAM004335	FAM013990	FAM000917	FAM010104	FAM012722	FAM004056	FAM004165	FAM009302	FAM003979	FAM001786	FAM004520	FAM009046	FAM002072	FAM013425	FAM008033	FAM009758	FAM000310	FAM002201	FAM000432	FAM011672	FAM001661	FAM001976	FAM001306	FAM001381	FAM004915	FAM000719	FAM003524	FAM002261	FAM000656	FAM003218	FAM005648	FAM001836	FAM002422	FAM011424	FAM006615	FAM000804	FAM002118	FAM003723	FAM007449	FAM002495	FAM003122	FAM000321	FAM000846	FAM006638	FAM003100	FAM001216	FAM001845	FAM002383	FAM005549	FAM005216	FAM000534	FAM004890	FAM000351	FAM006939	FAM012596	FAM013810	FAM007068	FAM007711	FAM003658	FAM115849	FAM058121	FAM029556	FAM028451	FAM020894
rep892_seed2917	FAM010917	FAM007342	FAM000988	FAM001412	FAM002557	FAM002904	FAM000350	FAM002542	FAM000181	FAM004087	FAM002073	FAM003179	FAM001079	FAM005165	FAM003242	FAM002525	FAM003483	FAM010651	FAM001680	FAM002097	FAM002654	FAM002693	FAM003386	FAM005816	FAM000129	FAM012114	FAM006762	FAM007445	FAM003018	FAM003907	FAM003372	FAM003774	FAM000780	FAM005291	FAM004219	FAM000477	FAM011428	FAM005637	FAM004739	FAM009758	FAM004427	FAM009480	FAM000709	FAM005036	FAM003014	FAM000060	FAM001273	FAM006001	FAM005259	FAM001204	FAM013990	FAM011585	FAM000340	FAM001774	FAM003312	FAM009959	FAM000536	FAM003322	FAM006908	FAM011560	FAM007200	FAM013538	FAM001782	FAM009756	FAM005793	FAM006394	FAM004796	FAM008247	FAM118186	FAM065892	FAM040909	FAM041936	FAM017285
rep893_seed2918	FAM002048	FAM005856	FAM002651	FAM013213	FAM001075	FAM012946	FAM004438	FAM011225	FAM006447	FAM004196	FAM009761	FAM001846	FAM007805	FAM006919	FAM013564	FAM009221	FAM004637	FAM000866	FAM007558	FAM003207	FAM003521	FAM001786	FAM004697	FAM006291	FAM002480	FAM009583	FAM003005	FAM012098	FAM005738	FAM002475	FAM001853	FAM001202	FAM001928	FAM006279	FAM006817	FAM009873	FAM012386	FAM002505	FAM008702	FAM004579	FAM004892	FAM000802	FAM002283	FAM002870	FAM010390	FAM000021	FAM008135	FAM006534	FAM006478	FAM008581	FAM003994	FAM007930	FAM002741	FAM004974	FAM002934	FAM013921	FAM003761	FAM002950	FAM003611	FAM003013	FAM002314	FAM001249	FAM002893	FAM007619	FAM010666	FAM013728	FAM005647	FAM011872	FAM110872	FAM058220	FAM038676	FAM031062	FAM023420
rep894_seed2919	FAM004448	FAM000955	FAM003376	FAM011226	FAM000318	FAM000135	FAM005048	FAM003014	FAM012219	FAM000800	FAM003608	FAM005292	FAM002737	FAM006629	FAM014045	FAM007546	FAM007312	FAM009515	FAM003025	FAM011239	FAM004731	FAM001956	FAM007830	FAM002931	FAM013436	FAM001949	FAM009856	FAM007618	FAM001247	FAM009424	FAM004637	FAM004029	FAM003902	FAM001118	FAM002564	FAM005452	FAM002629	FAM005663	FAM003489	FAM000615	FAM000642	FAM002673	FAM000660	FAM014447	FAM000497	FAM003187	FAM002035	FAM003029	FAM001524	FAM004579	FAM012607	FAM000849	FAM006527	FAM012840	FAM000785	FAM001054	FAM008580	FAM000438	FAM014603	FAM003013	FAM011289	FAM006002	FAM004937	FAM009671	FAM012017	FAM013604	FAM010877	FAM004350	FAM125127	FAM059149	FAM029855	FAM042112	FAM028596
rep895_seed2920	FAM011076	FAM002508	FAM005446	FAM001485	FAM011854	FAM002768	FAM011239	FAM001635	FAM002609	FAM001470	FAM007446	FAM001712	FAM005278	FAM001502	FAM000619	FAM012433	FAM003272	FAM001889	FAM003321	FAM003085	FAM004128	FAM007437	FAM009311	FAM013565	FAM010249	FAM007394	FAM005887	FAM010564	FAM004577	FAM003314	FAM004396	FAM000487	FAM001191	FAM003663	FAM000028	FAM001311	FAM001632	FAM009467	FAM013849	FAM007691	FAM000841	FAM002156	FAM008506	FAM013316	FAM014243	FAM005170	FAM002389	FAM000681	FAM003863	FAM009968	FAM000745	FAM011675	FAM004294	FAM001761	FAM000870	FAM002365	FAM001705	FAM008335	FAM013715	FAM004688	FAM011687	FAM001024	FAM011734	FAM007619	FAM014104	FAM009330	FAM009156	FAM010948	FAM137844	FAM061139	FAM033873	FAM032603	FAM023912
rep896_seed2921	FAM007864	FAM002099	FAM003860	FAM000975	FAM003737	FAM000629	FAM001137	FAM006849	FAM002299	FAM003350	FAM004318	FAM008461	FAM006744	FAM000678	FAM001203	FAM000267	FAM014518	FAM000693	FAM009786	FAM009583	FAM001145	FAM004060	FAM007962	FAM006895	FAM006690	FAM001166	FAM001713	FAM000024	FAM008312	FAM000805	FAM001972	FAM004394	FAM006703	FAM008715	FAM004546	FAM004399	FAM004660	FAM005020	FAM009651	FAM004769	FAM003513	FAM001349	FAM001035	FAM002186	FAM002495	FAM010721	FAM001237	FAM013240	FAM005504	FAM001029	FAM009162	FAM004942	FAM014191	FAM006554	FAM007066	FAM005784	FAM001463	FAM001480	FAM006498	FAM002638	FAM007870	FAM009118	FAM005151	FAM008317	FAM013863	FAM012357	FAM012893	FAM006195	FAM117297	FAM059915	FAM037546	FAM043263	FAM022031
rep897_seed2922	FAM004404	FAM005730	FAM003771	FAM005891	FAM001095	FAM003912	FAM005564	FAM009405	FAM008516	FAM009986	FAM001876	FAM007159	FAM001433	FAM012303	FAM003369	FAM010905	FAM012722	FAM006111	FAM002038	FAM000963	FAM010098	FAM000731	FAM014518	FAM004496	FAM003735	FAM000430	FAM000694	FAM000839	FAM002056	FAM003808	FAM006480	FAM003847	FAM007552	FAM000557	FAM002879	FAM004406	FAM001251	FAM001476	FAM003521	FAM013035	FAM002568	FAM000763	FAM014395	FAM001373	FAM011207	FAM003068	FAM003927	FAM004719	FAM000819	FAM005201	FAM001066	FAM001026	FAM008292	FAM005410	FAM003096	FAM007049	FAM000594	FAM010388	FAM003010	FAM000950	FAM009846	FAM007656	FAM001466	FAM012330	FAM009602	FAM012163	FAM010235	FAM008053	FAM140116	FAM062641	FAM039924	FAM031620	FAM018605
rep898_seed2923	FAM002453	FAM011359	FAM000417	FAM006945	FAM009091	FAM008545	FAM003395	FAM003014	FAM003657	FAM004581	FAM000777	FAM007214	FAM001161	FAM012671	FAM004536	FAM002494	FAM004130	FAM002739	FAM000305	FAM003609	FAM011398	FAM000311	FAM004523	FAM001062	FAM001308	FAM008359	FAM000632	FAM002620	FAM012180	FAM007516	FAM003170	FAM000857	FAM003944	FAM004612	FAM003412	FAM013168	FAM007715	FAM004564	FAM005147	FAM006347	FAM004189	FAM001584	FAM002398	FAM003385	FAM011468	FAM000469	FAM011755	FAM001321	FAM004717	FAM003721	FAM009426	FAM004573	FAM010701	FAM004985	FAM008051	FAM003859	FAM012246	FAM004333	FAM012101	FAM009628	FAM013993	FAM013575	FAM000198	FAM012288	FAM005701	FAM010863	FAM009137	FAM009238	FAM126866	FAM069019	FAM039361	FAM041489	FAM021442
rep899_seed2924	FAM013208	FAM005507	FAM004388	FAM010459	FAM007176	FAM002941	FAM002485	FAM008217	FAM000426	FAM000306	FAM002785	FAM000994	FAM009957	FAM001137	FAM001280	FAM009432	FAM001652	FAM004464	FAM004525	FAM006145	FAM009659	FAM008635	FAM003827	FAM008225	FAM001269	FAM002205	FAM000484	FAM003715	FAM000035	FAM004800	FAM000843	FAM008051	FAM006787	FAM002308	FAM006182	FAM004835	FAM002713	FAM008661	FAM009049	FAM014426	FAM005925	FAM003256	FAM009100	FAM003068	FAM003579	FAM013760	FAM007087	FAM000057	FAM009168	FAM000835	FAM011015	FAM003828	FAM001443	FAM008526	FAM003268	FAM012826	FAM000849	FAM012531	FAM000856	FAM003053	FAM007066	FAM009883	FAM005012	FAM008751	FAM013955	FAM008497	FAM008249	FAM007521	FAM135361	FAM062641	FAM040775	FAM029287	FAM017776
rep900_seed2925	FAM003307	FAM008691	FAM002181	FAM004285	FAM007639	FAM006775	FAM012686	FAM000261	FAM007137	FAM007446	FAM002796	FAM000777	FAM000173	FAM012777	FAM005374	FAM002744	FAM003680	FAM004156	FAM007907	FAM001445	FAM000537	FAM005762	FAM001633	FAM006391	FAM004190	FAM006802	FAM011450	FAM012004	FAM000341	FAM009455	FAM013103	FAM002241	FAM004766	FAM006962	FAM001806	FAM013921	FAM000329	FAM003306	FAM012585	FAM001194	FAM011425	FAM002110	FAM010089	FAM000434	FAM002147	FAM005471	FAM004906	FAM003903	FAM007613	FAM013596	FAM005813	FAM005324	FAM000633	FAM000911	FAM002714	FAM005155	FAM005888	FAM003309	FAM002565	FAM001356	FAM000858	FAM011850	FAM001357	FAM013249	FAM012887	FAM009502	FAM006200	FAM009867	FAM121331	FAM062653	FAM039791	FAM033950	FAM016615
rep901_seed2926	FAM010521	FAM008458	FAM011535	FAM012271	FAM002850	FAM006324	FAM002920	FAM009049	FAM004499	FAM005721	FAM001484	FAM007318	FAM008075	FAM003683	FAM002505	FAM005181	FAM010911	FAM002801	FAM002823	FAM006234	FAM011344	FAM004509	FAM001542	FAM009961	FAM013563	FAM011433	FAM005012	FAM006522	FAM013410	FAM004825	FAM004402	FAM012173	FAM004514	FAM001935	FAM006901	FAM004447	FAM004741	FAM008969	FAM007005	FAM011558	FAM001635	FAM010376	FAM001320	FAM002897	FAM006040	FAM002402	FAM001859	FAM007594	FAM000476	FAM003661	FAM007588	FAM000662	FAM004729	FAM011117	FAM006459	FAM001346	FAM001093	FAM001006	FAM013751	FAM001276	FAM000060	FAM005612	FAM003435	FAM005902	FAM004905	FAM012137	FAM007404	FAM013382	FAM122187	FAM059932	FAM038334	FAM032752	FAM022323
rep902_seed2927	FAM001899	FAM009921	FAM001229	FAM000583	FAM003104	FAM000802	FAM001261	FAM006780	FAM003657	FAM006324	FAM005112	FAM000814	FAM012697	FAM010296	FAM002045	FAM006875	FAM003279	FAM009810	FAM001890	FAM006347	FAM004218	FAM010497	FAM003717	FAM011649	FAM007461	FAM003675	FAM014575	FAM006938	FAM001010	FAM001275	FAM003755	FAM005252	FAM005764	FAM002102	FAM000821	FAM001746	FAM005973	FAM001813	FAM000730	FAM002116	FAM007407	FAM003642	FAM005115	FAM008232	FAM004958	FAM000397	FAM003418	FAM002517	FAM010782	FAM009112	FAM010564	FAM000389	FAM007162	FAM000457	FAM004750	FAM008487	FAM008346	FAM001439	FAM004176	FAM001873	FAM013529	FAM003001	FAM004727	FAM013411	FAM012743	FAM009316	FAM006877	FAM007236	FAM111874	FAM068888	FAM031553	FAM030365	FAM015684
rep903_seed2928	FAM008032	FAM000837	FAM001362	FAM011072	FAM005722	FAM003462	FAM002245	FAM006255	FAM001501	FAM001422	FAM007559	FAM000051	FAM003345	FAM003020	FAM001453	FAM002510	FAM008068	FAM001351	FAM001389	FAM000212	FAM005617	FAM010375	FAM012852	FAM002513	FAM011680	FAM002592	FAM010721	FAM012712	FAM004957	FAM000581	FAM001779	FAM007449	FAM003900	FAM003166	FAM006456	FAM005738	FAM007862	FAM003153	FAM000438	FAM001727	FAM001184	FAM010249	FAM002277	FAM004740	FAM005446	FAM000788	FAM011425	FAM003959	FAM001025	FAM000341	FAM006682	FAM000248	FAM001755	FAM006761	FAM003866	FAM006805	FAM001555	FAM009955	FAM007239	FAM013845	FAM002722	FAM009074	FAM003016	FAM014551	FAM008105	FAM012439	FAM006951	FAM002734	FAM136718	FAM079222	FAM041497	FAM036616	FAM018526
rep904_seed2929	FAM001462	FAM006371	FAM000591	FAM000800	FAM001862	FAM012989	FAM004383	FAM002205	FAM004885	FAM002321	FAM001501	FAM000693	FAM005674	FAM009702	FAM010595	FAM010174	FAM012048	FAM002892	FAM001701	FAM005949	FAM014505	FAM008033	FAM002100	FAM004459	FAM007304	FAM004531	FAM003007	FAM009414	FAM001912	FAM006350	FAM004246	FAM003112	FAM001961	FAM006601	FAM009471	FAM000088	FAM013032	FAM011032	FAM000457	FAM006022	FAM005254	FAM006287	FAM000272	FAM007763	FAM009472	FAM002014	FAM003677	FAM005349	FAM008118	FAM013020	FAM001112	FAM004402	FAM001085	FAM003512	FAM010804	FAM001441	FAM001878	FAM009520	FAM011459	FAM012891	FAM005184	FAM000730	FAM008829	FAM012362	FAM012837	FAM013326	FAM004715	FAM008457	FAM126651	FAM068067	FAM035342	FAM039247	FAM017302
rep905_seed2930	FAM000730	FAM002074	FAM008313	FAM001356	FAM011294	FAM002794	FAM003129	FAM000277	FAM003654	FAM002048	FAM013168	FAM000007	FAM002200	FAM011687	FAM010239	FAM001540	FAM002427	FAM000986	FAM003581	FAM003647	FAM000372	FAM004549	FAM013994	FAM003877	FAM003076	FAM007884	FAM011861	FAM003512	FAM001769	FAM005519	FAM001820	FAM007746	FAM003737	FAM010835	FAM010487	FAM002673	FAM007715	FAM001300	FAM003449	FAM008895	FAM003859	FAM000770	FAM000469	FAM006347	FAM003372	FAM001479	FAM004390	FAM014382	FAM005097	FAM007351	FAM002268	FAM000689	FAM002417	FAM006012	FAM008075	FAM002843	FAM001648	FAM006609	FAM005069	FAM000284	FAM002516	FAM000279	FAM003766	FAM009757	FAM008863	FAM011806	FAM013036	FAM013171	FAM123195	FAM058394	FAM033245	FAM031852	FAM014146
rep906_seed2931	FAM001239	FAM000263	FAM003286	FAM002171	FAM003566	FAM008035	FAM011015	FAM001966	FAM007031	FAM005955	FAM005526	FAM012071	FAM000455	FAM000846	FAM002903	FAM000247	FAM011861	FAM011019	FAM000667	FAM005641	FAM001233	FAM001766	FAM000382	FAM004811	FAM005676	FAM003559	FAM002559	FAM000831	FAM002413	FAM001377	FAM008444	FAM011095	FAM008518	FAM001833	FAM010291	FAM003570	FAM005041	FAM000744	FAM002890	FAM003220	FAM000973	FAM006577	FAM001165	FAM006875	FAM007418	FAM004954	FAM011826	FAM002359	FAM005424	FAM001784	FAM012250	FAM001753	FAM011649	FAM000238	FAM010525	FAM001634	FAM000803	FAM009195	FAM004520	FAM001060	FAM002755	FAM000873	FAM012724	FAM009835	FAM006566	FAM007202	FAM009750	FAM011470	FAM110307	FAM058845	FAM036295	FAM037655	FAM019365
rep907_seed2932	FAM003127	FAM000738	FAM008243	FAM003190	FAM002453	FAM011189	FAM007470	FAM003860	FAM010900	FAM002793	FAM012876	FAM007778	FAM011779	FAM014274	FAM002781	FAM009121	FAM008963	FAM003762	FAM001853	FAM002847	FAM008252	FAM009423	FAM002451	FAM002698	FAM003819	FAM007549	FAM007803	FAM001622	FAM001914	FAM001372	FAM002861	FAM007046	FAM001396	FAM000271	FAM001919	FAM000667	FAM010917	FAM008775	FAM001383	FAM011322	FAM007208	FAM010580	FAM013834	FAM009309	FAM002595	FAM005541	FAM010777	FAM000683	FAM002914	FAM001985	FAM011520	FAM002808	FAM001224	FAM001331	FAM009217	FAM002844	FAM006297	FAM005944	FAM004013	FAM002693	FAM002401	FAM008114	FAM006074	FAM008752	FAM009965	FAM012734	FAM012104	FAM010916	FAM125127	FAM062666	FAM034256	FAM029238	FAM014987
rep908_seed2933	FAM010832	FAM004701	FAM000306	FAM004426	FAM013837	FAM012634	FAM002292	FAM000982	FAM004924	FAM005265	FAM012724	FAM005557	FAM011089	FAM005475	FAM002616	FAM004424	FAM005760	FAM001565	FAM000983	FAM003274	FAM000739	FAM003621	FAM005863	FAM003429	FAM004516	FAM004767	FAM012571	FAM014002	FAM005947	FAM000272	FAM002769	FAM012731	FAM007612	FAM005056	FAM008610	FAM000483	FAM004684	FAM001496	FAM009358	FAM001240	FAM004613	FAM004399	FAM011685	FAM009883	FAM003541	FAM005887	FAM001137	FAM005491	FAM004941	FAM000832	FAM009298	FAM003220	FAM009380	FAM005466	FAM009659	FAM003993	FAM010399	FAM009096	FAM000416	FAM006756	FAM000473	FAM008460	FAM009741	FAM006503	FAM013672	FAM009614	FAM007063	FAM010430	FAM114220	FAM059183	FAM036715	FAM043141	FAM028429
rep909_seed2934	FAM001768	FAM007017	FAM003735	FAM001496	FAM010056	FAM000302	FAM013924	FAM013177	FAM001206	FAM006626	FAM002839	FAM003729	FAM000327	FAM001437	FAM011756	FAM000019	FAM000037	FAM004649	FAM004725	FAM005449	FAM002687	FAM007912	FAM001968	FAM009085	FAM001879	FAM003880	FAM002815	FAM000426	FAM001943	FAM008073	FAM010307	FAM003020	FAM001216	FAM001097	FAM005206	FAM001715	FAM010356	FAM007721	FAM007121	FAM002041	FAM001923	FAM010157	FAM001877	FAM004614	FAM013724	FAM001655	FAM002952	FAM000625	FAM002826	FAM003802	FAM008754	FAM000701	FAM007393	FAM001166	FAM001024	FAM003187	FAM004125	FAM000329	FAM004660	FAM001053	FAM002098	FAM006820	FAM002204	FAM007886	FAM013906	FAM007853	FAM007606	FAM010605	FAM113468	FAM074673	FAM033065	FAM031050	FAM015265
rep910_seed2935	FAM006060	FAM005469	FAM008937	FAM003579	FAM002824	FAM001508	FAM004916	FAM002321	FAM001042	FAM014012	FAM003045	FAM000134	FAM013691	FAM008073	FAM003673	FAM000822	FAM000272	FAM010471	FAM004055	FAM002120	FAM004269	FAM005832	FAM000351	FAM000631	FAM002787	FAM004778	FAM001766	FAM013155	FAM007470	FAM004729	FAM001690	FAM007401	FAM005972	FAM000530	FAM001423	FAM006729	FAM005445	FAM011376	FAM002193	FAM007106	FAM001294	FAM000901	FAM009380	FAM000596	FAM001827	FAM000723	FAM001008	FAM001648	FAM002061	FAM011935	FAM000157	FAM002181	FAM000684	FAM002851	FAM008489	FAM001204	FAM011118	FAM001511	FAM001570	FAM009358	FAM010371	FAM004301	FAM000601	FAM006532	FAM012888	FAM009706	FAM006870	FAM007726	FAM137206	FAM061978	FAM035664	FAM031497	FAM016683
rep911_seed2936	FAM007788	FAM001850	FAM003035	FAM009192	FAM007255	FAM002749	FAM001145	FAM006201	FAM001543	FAM009583	FAM010678	FAM000066	FAM004123	FAM006780	FAM002812	FAM005410	FAM006920	FAM003290	FAM004114	FAM005149	FAM008758	FAM009732	FAM011847	FAM001759	FAM008004	FAM008379	FAM006284	FAM004347	FAM002042	FAM001381	FAM010459	FAM003834	FAM000344	FAM008835	FAM005842	FAM004028	FAM001720	FAM001041	FAM006111	FAM003891	FAM012946	FAM007080	FAM001853	FAM001483	FAM010809	FAM001267	FAM006849	FAM005255	FAM005198	FAM001305	FAM001845	FAM009805	FAM001857	FAM005324	FAM012375	FAM000173	FAM011102	FAM003946	FAM012741	FAM003221	FAM006347	FAM000112	FAM004859	FAM009821	FAM007084	FAM010101	FAM013089	FAM006590	FAM121719	FAM057729	FAM036123	FAM036538	FAM015179
rep912_seed2937	FAM003856	FAM003712	FAM007697	FAM002783	FAM009237	FAM001070	FAM000959	FAM008698	FAM000471	FAM006816	FAM004389	FAM000690	FAM004878	FAM004549	FAM003117	FAM002628	FAM001378	FAM000113	FAM009953	FAM000260	FAM000071	FAM003571	FAM012464	FAM001920	FAM000279	FAM000727	FAM000449	FAM012930	FAM000173	FAM003453	FAM001795	FAM006918	FAM011869	FAM002874	FAM009579	FAM013923	FAM009013	FAM003968	FAM000101	FAM004260	FAM014397	FAM005323	FAM003149	FAM002157	FAM003433	FAM006156	FAM007494	FAM004241	FAM013580	FAM004995	FAM009716	FAM003416	FAM004613	FAM006283	FAM000505	FAM011118	FAM009810	FAM003860	FAM001469	FAM000395	FAM001771	FAM004079	FAM009053	FAM014508	FAM013842	FAM010906	FAM009871	FAM006540	FAM135363	FAM062572	FAM032161	FAM037889	FAM025995
rep913_seed2938	FAM002161	FAM012461	FAM000392	FAM005177	FAM001536	FAM004870	FAM002588	FAM000681	FAM004975	FAM003342	FAM000979	FAM000713	FAM000091	FAM007720	FAM002082	FAM010823	FAM002780	FAM000364	FAM000222	FAM005644	FAM008689	FAM001142	FAM003601	FAM012750	FAM013415	FAM002311	FAM005676	FAM011734	FAM011189	FAM007036	FAM001497	FAM003454	FAM005972	FAM001749	FAM010045	FAM006868	FAM003317	FAM004329	FAM000195	FAM002096	FAM003565	FAM012455	FAM003153	FAM004285	FAM003611	FAM000671	FAM001685	FAM013947	FAM003555	FAM008526	FAM012187	FAM005255	FAM007190	FAM000761	FAM004834	FAM014447	FAM004048	FAM011977	FAM000461	FAM013340	FAM008181	FAM011043	FAM001734	FAM009740	FAM007945	FAM009352	FAM010125	FAM011336	FAM131322	FAM057789	FAM034917	FAM031382	FAM025725
rep914_seed2939	FAM000125	FAM004848	FAM007857	FAM003900	FAM007941	FAM004178	FAM008960	FAM009096	FAM011725	FAM008313	FAM002059	FAM002913	FAM002524	FAM001087	FAM000480	FAM006768	FAM000804	FAM012575	FAM007872	FAM006108	FAM001481	FAM002434	FAM002021	FAM008547	FAM008986	FAM000521	FAM006283	FAM000685	FAM004770	FAM003074	FAM013052	FAM001893	FAM006595	FAM001710	FAM012204	FAM004388	FAM007697	FAM002396	FAM005913	FAM005078	FAM002761	FAM004560	FAM004444	FAM000025	FAM001039	FAM003251	FAM010093	FAM013724	FAM002111	FAM012826	FAM001242	FAM012190	FAM002273	FAM002808	FAM009121	FAM002232	FAM011244	FAM002075	FAM002918	FAM001477	FAM000134	FAM004769	FAM005912	FAM013318	FAM008351	FAM007068	FAM011291	FAM011159	FAM111614	FAM061300	FAM035620	FAM043462	FAM024829
rep915_seed2940	FAM006388	FAM010417	FAM004960	FAM005751	FAM004521	FAM005215	FAM000229	FAM003446	FAM001468	FAM008072	FAM000186	FAM001881	FAM013283	FAM001962	FAM004470	FAM009410	FAM010516	FAM001860	FAM001494	FAM000015	FAM003657	FAM001073	FAM000388	FAM008409	FAM009162	FAM002445	FAM012963	FAM002119	FAM003287	FAM001467	FAM001490	FAM003932	FAM010157	FAM003823	FAM000593	FAM007461	FAM006290	FAM006800	FAM004867	FAM000708	FAM000290	FAM010334	FAM000353	FAM006603	FAM009159	FAM011734	FAM007212	FAM012027	FAM005656	FAM003029	FAM000603	FAM002905	FAM003259	FAM005622	FAM013123	FAM003159	FAM002982	FAM013770	FAM002714	FAM007784	FAM003361	FAM008543	FAM013860	FAM011718	FAM007107	FAM009623	FAM006359	FAM005690	FAM109285	FAM066618	FAM035272	FAM030577	FAM017359
